Node Number	Directional Heat Flux (W/m²)
6360	-2.6953e-007
6361	-6.9252e-007
6362	-1.0295e-007
6363	-3.6729e-007
6364	-4.4901e-007
6365	-4.417e-007
6366	-4.8972e-007
6367	5.5028e-008
6368	-4.5503e-009
6369	5.6141e-007
6370	-1.5421e-007
6371	1.6578e-007
6372	1.5096e-007
6373	-4.0663e-009
6374	4.6443e-007
6375	1.8423e-007
6376	1.655e-007
6377	2.0085e-007
6378	2.413e-007
6379	-4.1804e-007
6380	2.5255e-007
6381	-1.8814e-008
6382	-8.0853e-008
6383	3.3328e-007
6384	2.6928e-007
6385	2.0486e-007
6386	3.7389e-007
6387	4.1892e-007
6388	3.0321e-007
6389	2.8474e-007
6390	2.9542e-007
6391	2.7411e-007
6392	3.1466e-007
6393	1.1179e-007
6394	5.8453e-007
6395	1.668e-007
6396	3.202e-007
6397	1.9002e-007
6398	2.3847e-007
6399	2.4578e-007
6400	1.404e-007
6401	2.2385e-007
6402	1.8588e-007
6403	6.5975e-008
6404	4.4226e-007
6405	1.3976e-007
6406	-4.0997e-008
6407	-8.9745e-009
6408	2.7735e-007
6409	3.2826e-007
6410	1.1948e-007
6411	5.2974e-008
6412	1.3e-007
6413	1.506e-007
6414	1.2694e-007
6415	4.4528e-008
6416	1.2749e-007
6417	4.1171e-007
6418	-4.7781e-008
6419	3.2282e-007
6420	2.767e-007
6421	9.5949e-008
6422	1.2505e-007
6423	1.9715e-007
6424	1.3524e-007
6425	1.953e-007
6426	1.6316e-007
6427	1.2797e-007
6428	1.8733e-007
6429	1.8616e-007
6430	2.8496e-007
6431	2.4621e-007
6432	2.1408e-007
6433	1.7889e-007
6434	-9.0507e-007
6435	-8.7845e-007
6436	-7.7889e-007
6437	-5.8059e-007
6438	-7.5762e-007
6439	-7.3224e-007
6440	-6.1026e-007
6441	-7.139e-007
6442	-2.8606e-007
6443	-4.041e-007
6444	-2.9348e-007
6445	-3.3014e-007
6446	-3.2959e-007
6447	-4.7831e-007
6448	-1.3187e-007
6449	-2.8353e-007
6450	-2.7333e-007
6451	-1.7607e-007
6452	-2.9411e-007
6453	-3.0549e-007
6454	-2.9529e-007
6455	-2.196e-007
6456	1.7216e-007
6457	2.9898e-007
6458	3.6776e-007
6459	1.8547e-007
6460	1.8664e-007
6461	2.0986e-007
6462	1.3526e-007
6463	2.0781e-007
6464	1.7546e-007
6465	1.7476e-007
6466	2.0257e-007
6467	1.8969e-007
6468	3.8034e-007
6469	2.0294e-008
6470	1.0379e-007
6471	-9.6194e-008
6472	-2.9917e-008
6473	3.2939e-007
6474	4.123e-008
6475	1.4827e-007
6476	5.2859e-008
6477	9.69e-008
6478	1.6038e-007
6479	1.6945e-007
6480	1.656e-007
6481	3.8528e-007
6482	2.9938e-007
6483	9.94e-008
6484	1.2164e-007
6485	1.6568e-007
6486	2.2916e-007
6487	-3.0309e-007
6488	-3.0218e-007
6489	1.6154e-007
6490	-1.9605e-007
6491	-1.028e-007
6492	-1.8452e-007
6493	-1.7721e-007
6494	-1.0231e-006
6495	-8.8498e-007
6496	-1.0993e-006
6497	-5.7525e-007
6498	-7.1674e-007
6499	-7.0567e-007
6500	-4.366e-007
6501	2.8648e-007
6502	-7.1111e-008
6503	-1.192e-007
6504	-1.6653e-007
6505	-5.3782e-008
6506	-5.2269e-008
6507	-2.4722e-007
6508	-3.7764e-007
6509	-4.2497e-007
6510	3.2292e-007
6511	3.9492e-007
6512	2.0425e-007
6513	1.5035e-007
6514	2.2633e-007
6515	6.0008e-008
6516	1.8428e-007
6517	1.43e-007
6518	4.3726e-007
6519	4.8037e-007
6520	3.9662e-007
6521	2.466e-007
6522	1.6255e-007
6523	1.9422e-007
6524	2.7065e-007
6525	1.0236e-007
6526	1.8101e-007
6527	1.7744e-007
6528	5.5237e-007
6529	5.2749e-008
6530	2.647e-007
6531	2.0028e-007
6532	3.4068e-007
6533	3.7916e-007
6534	3.4265e-007
6535	3.1558e-007
6536	1.7436e-007
6537	2.7766e-007
6538	2.6284e-007
6539	4.2226e-007
6540	3.0932e-007
6541	3.8575e-007
6542	3.5869e-007
6543	2.1746e-007
6544	-8.7913e-007
6545	-9.5528e-007
6546	-6.6718e-007
6547	-7.3161e-007
6548	-1.0707e-006
6549	-8.6598e-007
6550	-6.9565e-007
6551	-7.1047e-007
6552	-5.9701e-007
6553	-4.9972e-007
6554	-1.9182e-007
6555	-2.5624e-007
6556	-7.7359e-008
6557	-1.4093e-007
6558	-6.9296e-007
6559	-4.1521e-007
6560	-4.3002e-007
6561	-3.3418e-007
6562	2.094e-007
6563	2.3934e-007
6564	1.8656e-007
6565	6.1693e-008
6566	7.8846e-008
6567	3.054e-008
6568	7.0321e-008
6569	2.2084e-007
6570	4.3461e-008
6571	9.2446e-008
6572	7.4612e-008
6573	2.4008e-007
6574	7.5207e-007
6575	1.1521e-007
6576	1.335e-007
6577	2.3404e-007
6578	9.6978e-008
6579	1.6311e-007
6580	1.1626e-007
6581	2.7002e-007
6582	-1.4469e-008
6583	1.623e-007
6584	1.4189e-007
6585	1.2692e-007
6586	1.759e-007
6587	1.9224e-007
6588	1.5807e-007
6589	1.1066e-007
6590	8.9111e-008
6591	7.4143e-008
6592	1.4027e-007
6593	1.2899e-007
6594	1.3947e-007
6595	9.3425e-008
6596	-5.2287e-007
6597	-1.5467e-007
6598	-6.108e-007
6599	-3.461e-007
6600	-3.9441e-007
6601	-3.325e-007
6602	-7.8313e-007
6603	-5.2962e-007
6604	-9.9884e-007
6605	-4.9637e-007
6606	-5.6355e-007
6607	-4.5527e-007
6608	-4.6058e-007
6609	1.6472e-008
6610	-1.7496e-007
6611	-1.6974e-007
6612	-1.9538e-007
6613	-1.6136e-007
6614	-3.1592e-007
6615	-2.8267e-007
6616	-2.7858e-007
6617	-3.0422e-007
6618	-2.4157e-007
6619	-2.5736e-007
6620	1.6816e-007
6621	2.9748e-007
6622	8.1009e-008
6623	9.9549e-008
6624	6.5576e-008
6625	4.688e-008
6626	4.2914e-008
6627	-4.1869e-009
6628	4.3191e-007
6629	3.2275e-007
6630	1.9009e-007
6631	1.7734e-007
6632	-5.1796e-007
6633	3.6873e-008
6634	-7.228e-008
6635	-2.4178e-007
6636	1.033e-007
6637	9.754e-008
6638	-1.796e-007
6639	-2.144e-007
6640	-2.1857e-007
6641	-1.6815e-007
6642	-2.1769e-007
6643	-1.2601e-007
6644	-2.1118e-007
6645	-8.1869e-008
6646	-4.5387e-007
6647	-5.0907e-007
6648	-2.1202e-008
6649	-2.8866e-007
6650	-2.9834e-007
6651	-3.3643e-007
6652	-1.0731e-006
6653	1.0128e-007
6654	9.3907e-008
6655	1.1866e-008
6656	4.5162e-007
6657	2.8102e-008
6658	1.0781e-007
6659	1.7154e-009
6660	3.701e-008
6661	3.5364e-007
6662	-2.485e-008
6663	-1.638e-007
6664	-4.2045e-007
6665	3.0868e-007
6666	-1.6898e-006
6667	-8.1489e-009
6668	-7.7525e-008
6669	-7.0214e-007
6670	-1.0485e-006
6671	-9.5652e-007
6672	-6.9079e-007
6673	4.3277e-007
6674	5.5689e-007
6675	8.2262e-007
6676	3.7167e-008
6677	3.801e-007
6678	2.805e-007
6679	1.784e-007
6680	7.0981e-008
6681	-1.4042e-007
6682	5.362e-008
6683	3.2163e-008
6684	1.6056e-009
6685	2.6898e-008
6686	1.2594e-007
6687	3.3745e-008
6688	-2.8249e-007
6689	1.0521e-007
6690	7.0326e-008
6691	5.4281e-008
6692	6.904e-008
6693	5.2542e-008
6694	2.1054e-007
6695	4.7627e-007
6696	9.7834e-008
6697	6.3861e-008
6698	6.1663e-008
6699	4.5165e-008
6700	5.6824e-007
6701	1.7774e-007
6702	1.5584e-007
6703	1.5364e-007
6704	1.2572e-007
6705	1.4593e-007
6706	1.5101e-007
6707	2.6128e-008
6708	-2.0832e-007
6709	-1.2103e-006
6710	-1.452e-007
6711	-7.4533e-008
6712	3.6522e-007
6713	-7.5429e-007
6714	-2.9432e-007
6715	-1.0139e-007
6716	-5.8297e-008
6717	1.9986e-008
6718	-2.4997e-007
6719	-2.6835e-007
6720	-5.2501e-007
6721	-8.5906e-007
6722	-3.991e-007
6723	2.0412e-007
6724	-8.4788e-008
6725	-1.2519e-006
6726	-7.4151e-007
6727	-1.861e-006
6728	3.2356e-007
6729	-4.6189e-007
6730	-7.9594e-007
6731	-2.167e-008
6732	-4.8027e-007
6733	2.4886e-007
6734	-4.005e-008
6735	-1.3734e-007
6736	-2.3694e-007
6737	3.9423e-007
6738	-2.9286e-008
6739	-2.0378e-008
6740	4.8997e-008
6741	-1.4789e-007
6742	4.8525e-008
6743	4.1937e-007
6744	4.8875e-007
6745	2.9186e-007
6746	-2.9671e-007
6747	-3.94e-007
6748	-4.9359e-007
6749	-9.4507e-007
6750	-7.5213e-007
6751	-5.1548e-007
6752	-1.7887e-007
6753	-6.7843e-008
6754	-2.1337e-006
6755	8.9785e-008
6756	-3.0822e-006
6757	-7.9983e-008
6758	-2.2328e-008
6759	-2.5242e-008
6760	-7.1683e-008
6761	4.4714e-007
6762	-6.269e-007
6763	1.6163e-007
6764	2.533e-007
6765	-2.2071e-006
6766	2.7888e-007
6767	2.2187e-007
6768	7.3992e-008
6769	4.8206e-007
6770	3.1531e-007
6771	-4.8129e-009
6772	3.4491e-008
6773	1.0168e-007
6774	3.2686e-007
6775	-8.2657e-007
6776	-5.9151e-008
6777	-9.8571e-007
6778	1.1685e-007
6779	9.5098e-008
6780	8.0917e-008
6781	7.0935e-008
6782	-8.2189e-008
6783	3.9738e-008
6784	9.7393e-008
6785	6.6364e-008
6786	-1.5209e-007
6787	-1.0335e-007
6788	-5.5865e-008
6789	-1.5695e-006
6790	-1.1094e-006
6791	-1.2677e-007
6792	-8.2554e-008
6793	-6.8803e-009
6794	-4.2814e-008
6795	-5.2796e-008
6796	4.4046e-008
6797	-6.638e-007
6798	-1.0831e-006
6799	-3.5861e-008
6800	-4.918e-008
6801	2.6495e-008
6802	5.3377e-008
6803	8.1376e-009
6804	-1.9421e-008
6805	-2.6157e-008
6806	-1.146e-008
6807	-4.2341e-008
6808	-6.4672e-008
6809	6.8869e-008
6810	2.5896e-007
6811	-7.1639e-007
6812	-1.9044e-009
6813	-1.0165e-006
6814	1.1991e-007
6815	1.0863e-007
6816	7.4673e-008
6817	4.7114e-008
6818	5.5075e-008
6819	1.8631e-009
6820	-8.9547e-008
6821	1.0163e-007
6822	-2.5532e-007
6823	-1.0525e-007
6824	-2.86e-007
6825	-2.8228e-007
6826	-2.569e-007
6827	5.4124e-007
6828	1.769e-007
6829	5.7981e-008
6830	1.5919e-007
6831	1.9577e-007
6832	1.5088e-007
6833	1.252e-007
6834	9.0003e-008
6835	-1.0914e-007
6836	-2.5063e-007
6837	-3.0912e-007
6838	-2.3956e-007
6839	-1.005e-007
6840	-1.1049e-007
6841	-1.3443e-007
6842	4.1923e-008
6843	3.3289e-008
6844	-5.331e-008
6845	-4.9711e-008
6846	-6.6028e-007
6847	-4.2366e-007
6848	4.6076e-007
6849	-1.761e-007
6850	-2.2499e-007
6851	-2.0726e-007
6852	-5.727e-008
6853	-1.4071e-007
6854	-2.3957e-007
6855	1.7399e-007
6856	-6.575e-008
6857	-9.9076e-008
6858	4.829e-008
6859	-2.5969e-008
6860	1.4695e-008
6861	-3.8442e-009
6862	-1.7702e-010
6863	5.6304e-007
6864	1.5896e-007
6865	8.651e-008
6866	2.2387e-007
6867	2.0218e-007
6868	1.5279e-007
6869	2.1627e-007
6870	1.9298e-007
6871	2.0798e-007
6872	-1.3471e-007
6873	-9.4592e-008
6874	-1.2157e-007
6875	-1.1757e-007
6876	-7.4336e-008
6877	-7.5315e-008
6878	-9.2224e-008
6879	3.7925e-007
6880	2.4189e-007
6881	4.3198e-007
6882	1.5558e-006
6883	3.2215e-006
6884	1.8138e-006
6885	2.6346e-006
6886	2.8836e-007
6887	2.3135e-007
6888	1.8102e-007
6889	2.6553e-007
6890	8.3474e-008
6891	3.2479e-007
6892	2.23e-007
6893	2.7207e-007
6894	2.5275e-007
6895	4.6688e-009
6896	-1.0558e-007
6897	-6.341e-008
6898	-7.5867e-007
6899	-7.9006e-007
6900	-4.7089e-007
6901	-7.0502e-008
6902	-4.3154e-008
6903	-4.986e-008
6904	-4.754e-008
6905	-7.1222e-008
6906	-4.3411e-008
6907	-3.5314e-008
6908	-1.8492e-008
6909	-4.1514e-008
6910	6.3514e-008
6911	-2.7853e-007
6912	-3.9236e-007
6913	-4.7294e-007
6914	-7.2062e-007
6915	-1.9774e-007
6916	-7.2551e-008
6917	-4.5199e-008
6918	-6.4229e-008
6919	-2.0541e-008
6920	-6.9953e-009
6921	-3.7094e-008
6922	2.6826e-007
6923	-1.0739e-007
6924	1.5682e-006
6925	1.2594e-007
6926	9.5216e-008
6927	1.0691e-007
6928	1.8056e-007
6929	6.3624e-008
6930	-7.7938e-008
6931	1.6452e-007
6932	4.3194e-006
6933	1.4784e-006
6934	1.2883e-007
6935	1.349e-007
6936	1.8815e-007
6937	2.1417e-007
6938	-4.4326e-008
6939	3.1464e-007
6940	5.6154e-007
6941	5.3982e-007
6942	1.8976e-006
6943	3.5834e-006
6944	2.3666e-006
6945	2.6456e-006
6946	4.2247e-007
6947	2.527e-007
6948	6.0874e-008
6949	2.7307e-007
6950	2.61e-007
6951	9.032e-008
6952	3.6144e-008
6953	2.1725e-007
6954	-4.3617e-008
6955	3.296e-008
6956	5.4016e-009
6957	-2.2587e-008
6958	-2.4632e-009
6959	-1.334e-009
6960	1.2448e-008
6961	1.3363e-008
6962	1.6614e-008
6963	-1.5559e-009
6964	-3.3712e-008
6965	5.0792e-008
6966	-1.3126e-007
6967	5.9916e-008
6968	2.9203e-007
6969	2.7032e-007
6970	4.2351e-008
6971	1.5296e-007
6972	2.4372e-008
6973	1.439e-008
6974	1.2441e-008
6975	-1.3598e-008
6976	7.6543e-009
6977	1.4937e-008
6978	-1.6807e-008
6979	7.4323e-009
6980	4.0848e-008
6981	9.8193e-009
6982	3.7934e-008
6983	3.5636e-009
6984	-2.6979e-007
6985	-1.9749e-007
6986	-2.3647e-007
6987	-2.132e-007
6988	-1.9233e-007
6989	-1.797e-007
6990	-1.2119e-007
6991	-5.387e-007
6992	3.5619e-007
6993	-3.9988e-007
6994	-9.7047e-008
6995	-1.1603e-007
6996	-8.3924e-008
6997	1.0099e-008
6998	-1.2384e-007
6999	-5.6571e-007
7000	3.6998e-007
7001	-4.9306e-007
7002	-4.7387e-008
7003	-2.7961e-007
7004	-2.5093e-007
7005	-8.3257e-008
7006	-8.9e-008
7007	-1.0294e-007
7008	1.7962e-007
7009	3.6252e-007
7010	1.5216e-006
7011	5.2162e-008
7012	8.7005e-008
7013	8.2927e-008
7014	7.3066e-008
7015	7.4885e-008
7016	3.7135e-009
7017	-4.799e-008
7018	1.875e-006
7019	2.7858e-006
7020	2.5934e-007
7021	5.0167e-008
7022	9.1776e-008
7023	2.5046e-007
7024	1.2842e-007
7025	-3.6097e-008
7026	-5.027e-008
7027	-1.6991e-008
7028	3.9841e-009
7029	-3.0386e-008
7030	-1.6217e-008
7031	-3.0383e-009
7032	-1.2095e-008
7033	-1.0833e-008
7034	-4.0173e-009
7035	-1.3208e-008
7036	-2.0926e-008
7037	-7.4244e-009
7038	-8.7879e-008
7039	-2.3742e-008
7040	-8.8191e-009
7041	-2.4755e-008
7042	-2.902e-008
7043	-6.4603e-008
7044	-4.3733e-008
7045	-2.4898e-008
7046	-2.3636e-008
7047	-3.5643e-008
7048	-2.9234e-008
7049	-1.1631e-008
7050	3.2988e-006
7051	-3.8119e-006
7052	-1.2786e-007
7053	-7.7403e-007
7054	1.2385e-008
7055	2.6097e-006
7056	-3.1318e-006
7057	-2.4102e-008
7058	-1.3881e-006
7059	-7.1513e-007
7060	2.4851e-007
7061	5.8013e-009
7062	1.4172e-007
7063	1.0396e-007
7064	5.6077e-008
7065	-6.5626e-009
7066	3.6669e-008
7067	3.569e-008
7068	-7.7983e-009
7069	1.8781e-008
7070	3.1005e-007
7071	-8.9749e-008
7072	2.5508e-007
7073	2.4846e-007
7074	2.2906e-007
7075	2.1117e-007
7076	-1.5893e-006
7077	-1.4123e-006
7078	-7.0426e-007
7079	-9.8829e-007
7080	-6.6538e-007
7081	-6.5295e-007
7082	-6.9345e-007
7083	-7.2062e-007
7084	-1.4452e-006
7085	-1.126e-006
7086	-7.8083e-007
7087	-6.5117e-007
7088	-6.7364e-007
7089	-6.9666e-007
7090	-6.4352e-007
7091	-2.609e-007
7092	-9.8745e-007
7093	-1.3966e-006
7094	-8.3063e-007
7095	-6.2633e-007
7096	-5.5034e-007
7097	2.4551e-006
7098	3.837e-006
7099	4.0958e-006
7100	1.8021e-006
7101	1.4563e-006
7102	1.9408e-006
7103	2.2549e-006
7104	1.731e-006
7105	1.6071e-006
7106	3.3717e-006
7107	2.5617e-006
7108	1.2125e-006
7109	1.2289e-006
7110	1.4962e-006
7111	1.4217e-006
7112	1.3345e-006
7113	7.9833e-007
7114	1.7529e-006
7115	7.9234e-007
7116	4.7288e-007
7117	5.8407e-007
7118	6.1836e-007
7119	-6.0956e-007
7120	-9.8982e-007
7121	-1.0732e-006
7122	-5.6716e-007
7123	-4.9366e-007
7124	-5.2579e-007
7125	-5.1434e-007
7126	-1.0989e-006
7127	-1.3279e-006
7128	-7.627e-007
7129	-7.0349e-007
7130	-6.3122e-007
7131	-5.9816e-007
7132	-5.6844e-007
7133	2.8346e-007
7134	1.7892e-006
7135	2.048e-006
7136	2.2305e-007
7137	2.0433e-007
7138	1.7257e-007
7139	9.8077e-008
7140	1.5024e-007
7141	1.0816e-008
7142	5.8834e-008
7143	2.5001e-007
7144	-1.0694e-007
7145	2.0707e-007
7146	2.459e-008
7147	1.1141e-006
7148	1.5359e-007
7149	5.5172e-008
7150	9.9171e-008
7151	9.5142e-008
7152	6.9444e-008
7153	8.0448e-008
7154	-2.0389e-008
7155	7.0751e-008
7156	-2.5807e-008
7157	-9.3821e-008
7158	1.8602e-008
7159	-4.5433e-007
7160	-4.7408e-007
7161	-8.6347e-007
7162	-4.5824e-008
7163	-1.0908e-007
7164	-3.9845e-008
7165	-6.0542e-008
7166	1.3978e-009
7167	-6.5543e-008
7168	-9.3214e-008
7169	-1.722e-008
7170	-4.5751e-007
7171	-5.4094e-007
7172	-4.3967e-008
7173	-7.3246e-008
7174	-3.0993e-008
7175	-4.0184e-008
7176	-1.6042e-008
7177	6.5199e-009
7178	1.7973e-008
7179	-1.2028e-006
7180	-6.2036e-007
7181	-1.8319e-006
7182	-1.5055e-006
7183	-1.3199e-006
7184	-1.0643e-006
7185	-1.0942e-006
7186	8.4177e-007
7187	7.9323e-007
7188	2.4765e-006
7189	6.4331e-007
7190	3.6341e-007
7191	6.9026e-007
7192	1.8227e-006
7193	1.6245e-006
7194	3.2592e-006
7195	4.2555e-006
7196	1.2691e-006
7197	1.1649e-006
7198	1.5767e-006
7199	1.4136e-006
7200	1.4729e-006
7201	4.0666e-006
7202	6.4994e-006
7203	5.8934e-006
7204	3.4123e-006
7205	3.7086e-006
7206	3.5877e-006
7207	3.6364e-006
7208	1.706e-007
7209	1.9616e-008
7210	8.1361e-006
7211	-2.0883e-006
7212	-1.2095e-006
7213	-2.2002e-006
7214	-1.5581e-006
7215	-5.0761e-009
7216	1.0978e-008
7217	-7.451e-007
7218	-3.6251e-008
7219	-4.4226e-007
7220	-4.2914e-007
7221	-5.3325e-008
7222	-7.1518e-007
7223	-9.0802e-007
7224	-2.8983e-007
7225	-4.3132e-007
7226	-4.4231e-007
7227	-3.9922e-007
7228	8.9628e-007
7229	1.112e-005
7230	2.292e-008
7231	-5.6617e-007
7232	-9.6296e-007
7233	2.5246e-007
7234	6.2643e-008
7235	3.8467e-007
7236	1.1893e-007
7237	6.9919e-008
7238	1.7479e-009
7239	2.2618e-008
7240	4.1454e-008
7241	5.5502e-008
7242	3.0708e-008
7243	2.9791e-007
7244	3.998e-008
7245	1.996e-007
7246	2.3857e-007
7247	1.9127e-007
7248	1.9936e-007
7249	-3.0178e-008
7250	4.7894e-008
7251	-4.8726e-007
7252	-5.1542e-007
7253	-2.41e-007
7254	-2.3034e-007
7255	-2.9251e-007
7256	-5.1549e-007
7257	-5.3795e-007
7258	4.4949e-008
7259	-2.3142e-007
7260	-1.6491e-007
7261	2.9729e-007
7262	2.9283e-006
7263	2.3223e-006
7264	2.4955e-007
7265	8.6449e-008
7266	2.0838e-007
7267	1.6551e-008
7268	6.5292e-008
7269	-6.7351e-009
7270	5.0538e-008
7271	1.7338e-006
7272	5.1346e-008
7273	7.3969e-008
7274	-5.2438e-008
7275	2.0442e-008
7276	-1.197e-007
7277	-5.5277e-008
7278	-7.4166e-007
7279	-3.6515e-007
7280	-4.1531e-007
7281	-1.4677e-008
7282	-8.7018e-008
7283	-3.1846e-008
7284	-5.5566e-008
7285	-5.4792e-008
7286	2.5906e-008
7287	-3.9295e-009
7288	-8.5373e-008
7289	-3.4984e-007
7290	-3.723e-007
7291	-6.272e-008
7292	-1.0358e-007
7293	-5.8506e-008
7294	-6.3876e-008
7295	-6.1945e-008
7296	-9.2923e-008
7297	7.4381e-010
7298	1.2319e-007
7299	2.095e-007
7300	6.9517e-008
7301	7.8881e-008
7302	6.698e-008
7303	9.4332e-008
7304	1.2017e-007
7305	7.3182e-008
7306	1.0891e-007
7307	8.7622e-008
7308	7.3042e-008
7309	1.215e-008
7310	3.0638e-008
7311	3.7171e-008
7312	3.1429e-008
7313	7.1926e-008
7314	6.1159e-008
7315	6.0664e-008
7316	3.8975e-008
7317	1.045e-006
7318	8.4147e-007
7319	4.8809e-007
7320	8.0339e-007
7321	3.4547e-007
7322	6.0101e-007
7323	5.7117e-007
7324	-1.0439e-006
7325	-1.5992e-006
7326	-1.9705e-006
7327	-1.3122e-006
7328	-1.016e-006
7329	-1.067e-006
7330	-1.0881e-006
7331	-4.5539e-006
7332	-2.5897e-006
7333	-2.1319e-006
7334	-1.8307e-006
7335	-1.9348e-006
7336	-1.607e-006
7337	-1.523e-006
7338	-8.9006e-007
7339	-4.1311e-007
7340	-4.3191e-007
7341	-7.1181e-007
7342	-3.6514e-007
7343	-3.0913e-007
7344	-2.5857e-007
7345	-3.8497e-007
7346	-3.1209e-007
7347	6.5637e-007
7348	2.7507e-007
7349	4.8691e-007
7350	1.2845e-006
7351	8.6636e-008
7352	2.9094e-007
7353	3.6693e-007
7354	1.4709e-007
7355	8.5488e-008
7356	5.1497e-008
7357	4.4806e-008
7358	7.0769e-008
7359	2.5386e-008
7360	1.3121e-007
7361	1.1555e-007
7362	6.7253e-008
7363	1.1257e-007
7364	4.4837e-008
7365	3.9666e-008
7366	9.5402e-008
7367	7.1682e-008
7368	1.2607e-007
7369	1.1966e-007
7370	1.1041e-007
7371	7.5895e-008
7372	-3.5957e-007
7373	-1.0596e-006
7374	-4.4229e-007
7375	-3.3109e-007
7376	-2.2124e-007
7377	-2.0697e-007
7378	-2.968e-007
7379	-2.0566e-007
7380	-1.5156e-006
7381	-1.7244e-006
7382	-9.6741e-007
7383	-9.5098e-007
7384	-6.7717e-007
7385	-6.3317e-007
7386	-6.6159e-007
7387	-6.8365e-007
7388	-8.2888e-007
7389	-1.8435e-006
7390	-2.043e-006
7391	-1.2211e-006
7392	-1.5668e-006
7393	-8.2511e-007
7394	-7.2534e-007
7395	-1.0823e-006
7396	-1.5928e-008
7397	-5.6395e-007
7398	3.1625e-008
7399	-3.8313e-008
7400	-1.1664e-008
7401	-4.4463e-008
7402	-2.9552e-008
7403	-2.5708e-008
7404	-7.5711e-008
7405	8.7921e-009
7406	-3.3734e-008
7407	-1.9887e-008
7408	-5.2303e-007
7409	-6.3654e-008
7410	-5.231e-008
7411	2.6025e-009
7412	-2.367e-008
7413	-3.5471e-009
7414	4.7687e-008
7415	-3.4796e-008
7416	-1.2596e-008
7417	-5.862e-007
7418	-5.7707e-008
7419	-9.7184e-008
7420	-4.2272e-008
7421	5.5635e-008
7422	-4.2506e-008
7423	-6.8545e-008
7424	2.8119e-009
7425	-4.7514e-008
7426	-5.3403e-007
7427	1.5018e-007
7428	1.078e-007
7429	5.7465e-008
7430	9.6595e-009
7431	-1.638e-008
7432	1.2155e-008
7433	4.6511e-009
7434	3.5153e-008
7435	-1.9951e-007
7436	-1.5791e-007
7437	7.8232e-010
7438	-1.2126e-007
7439	1.1541e-005
7440	4.4315e-007
7441	8.7685e-007
7442	7.9506e-007
7443	-5.4273e-007
7444	4.4242e-007
7445	8.2101e-007
7446	6.7486e-007
7447	3.9848e-007
7448	4.0153e-007
7449	4.0575e-007
7450	4.0231e-007
7451	4.65e-007
7452	-1.1575e-007
7453	4.447e-007
7454	-1.4391e-007
7455	1.3052e-007
7456	1.7559e-007
7457	1.4117e-007
7458	-3.553e-007
7459	3.3287e-006
7460	3.5482e-006
7461	3.9626e-006
7462	3.469e-006
7463	-1.5165e-009
7464	5.3641e-008
7465	5.7588e-009
7466	1.7179e-008
7467	-3.1119e-008
7468	-2.2706e-008
7469	-1.4629e-008
7470	-5.8117e-008
7471	9.7776e-008
7472	4.876e-008
7473	6.018e-008
7474	2.5665e-008
7475	2.0295e-008
7476	3.4343e-008
7477	1.422e-006
7478	1.2658e-006
7479	5.9467e-007
7480	6.5388e-007
7481	7.5191e-007
7482	7.2491e-007
7483	5.9501e-007
7484	7.8893e-007
7485	4.4282e-007
7486	9.3848e-007
7487	1.1159e-006
7488	4.3722e-007
7489	5.1072e-007
7490	4.2459e-007
7491	4.3189e-007
7492	4.7859e-007
7493	4.9005e-007
7494	1.1104e-005
7495	1.7587e-006
7496	1.6569e-006
7497	1.6453e-006
7498	7.6806e-007
7499	1.4101e-006
7500	8.8845e-006
7501	8.0155e-007
7502	3.9092e-006
7503	3.2886e-006
7504	4.4019e-006
7505	3.2182e-006
7506	1.7696e-007
7507	1.2424e-007
7508	1.1762e-007
7509	1.1279e-007
7510	9.1507e-008
7511	9.0418e-008
7512	8.0325e-008
7513	9.3826e-008
7514	7.6402e-008
7515	1.1537e-007
7516	1.1054e-007
7517	8.8855e-008
7518	8.817e-008
7519	7.6163e-008
7520	8.2571e-008
7521	-3.1963e-006
7522	-1.3396e-006
7523	-2.868e-006
7524	-2.5233e-006
7525	-4.4282e-006
7526	-3.1481e-006
7527	-3.8692e-006
7528	-3.6417e-006
7529	9.6813e-006
7530	5.557e-008
7531	4.8091e-007
7532	7.6442e-007
7533	3.6021e-007
7534	3.2844e-007
7535	3.7153e-007
7536	8.8981e-007
7537	4.7245e-007
7538	8.4258e-007
7539	2.6891e-007
7540	4.3658e-007
7541	4.3838e-007
7542	4.497e-007
7543	6.4717e-007
7544	1.5456e-006
7545	1.1806e-006
7546	4.4947e-007
7547	5.7913e-007
7548	5.0465e-007
7549	5.2529e-007
7550	5.5666e-007
7551	5.3364e-007
7552	1.7041e-006
7553	1.863e-006
7554	1.0166e-006
7555	7.3257e-007
7556	1.0488e-006
7557	1.0679e-006
7558	1.1231e-006
7559	8.4008e-007
7560	1.0002e-006
7561	6.7404e-008
7562	-6.2009e-008
7563	-6.1015e-008
7564	7.9387e-008
7565	1.0098e-008
7566	3.734e-008
7567	8.2413e-009
7568	-3.5219e-007
7569	-3.3273e-007
7570	-1.7331e-007
7571	-2.3689e-007
7572	2.4473e-007
7573	-1.6572e-007
7574	-1.6095e-007
7575	-1.1924e-007
7576	-1.1583e-007
7577	1.4494e-007
7578	2.5898e-007
7579	1.9847e-007
7580	1.6234e-009
7581	4.8949e-007
7582	2.2538e-007
7583	2.0684e-007
7584	2.2203e-007
7585	2.1228e-007
7586	-9.6345e-008
7587	-2.5077e-008
7588	8.0012e-008
7589	2.717e-007
7590	1.1935e-008
7591	-1.0845e-008
