Element Number	Volume (m³)
6920	3.3743e-006
6921	1.3867e-006
6922	1.9678e-006
6923	3.2429e-006
6924	2.3019e-006
6925	7.8276e-006
6926	1.4647e-008
6927	5.3778e-007
6928	1.2515e-006
6929	1.8625e-006
6930	8.5729e-007
6931	1.3715e-006
6932	8.5713e-007
6933	2.4401e-006
6934	3.0689e-008
6935	4.1652e-007
6936	1.899e-006
6937	2.2579e-006
6938	5.2502e-007
6939	5.6374e-007
6940	3.4961e-007
6941	2.2391e-007
6942	2.1963e-008
6943	2.8037e-007
6944	2.3437e-008
6945	1.7797e-007
6946	5.0213e-007
6947	2.5873e-007
6948	7.4511e-007
6949	1.5766e-007
6950	9.3378e-007
6951	2.5233e-008
6952	1.3709e-007
6953	2.5609e-006
6954	1.7466e-006
6955	3.066e-006
6956	1.1787e-005
6957	1.4892e-005
6958	2.7427e-006
6959	6.8582e-006
6960	3.4601e-006
6961	1.6012e-007
6962	1.01e-007
6963	1.1355e-007
6964	1.1741e-006
6965	3.1384e-006
6966	3.2751e-007
6967	2.4749e-006
6968	3.76e-007
6969	6.6038e-007
6970	2.2466e-005
6971	2.0888e-005
6972	8.2469e-006
6973	1.0556e-005
6974	8.2635e-006
6975	2.4232e-005
6976	8.2542e-006
6977	2.4232e-005
6978	8.0642e-006
6979	1.3514e-005
6980	8.4303e-006
6981	1.4254e-005
6982	8.6296e-006
6983	1.4358e-005
6984	4.4514e-005
6985	9.4397e-006
6986	1.5859e-005
6987	1.0021e-005
6988	2.4232e-005
6989	7.3284e-006
6990	5.4376e-006
6991	1.0586e-005
6992	7.7677e-006
6993	6.2886e-006
6994	9.1551e-006
6995	8.8241e-006
6996	6.5368e-006
6997	3.4086e-005
6998	1.0572e-005
6999	5.9449e-006
7000	6.7528e-006
7001	1.9223e-005
7002	7.0863e-006
7003	1.5165e-005
7004	1.4166e-006
7005	8.4797e-007
7006	1.6888e-005
7007	7.3315e-006
7008	6.3178e-006
7009	5.6542e-006
7010	1.212e-005
7011	6.2626e-006
7012	5.8847e-006
7013	6.7341e-006
7014	7.3995e-006
7015	1.1692e-005
7016	6.3503e-006
7017	1.149e-005
7018	7.103e-006
7019	1.2851e-005
7020	2.7628e-005
7021	1.0742e-005
7022	1.1214e-005
7023	2.7628e-005
7024	2.7628e-005
7025	1.468e-005
7026	2.7628e-005
7027	5.1359e-005
7028	1.1003e-005
7029	1.5248e-005
7030	1.1645e-005
7031	1.543e-005
7032	1.0153e-005
7033	1.0621e-005
7034	4.1745e-006
7035	2.179e-005
7036	1.939e-005
7037	8.2086e-007
7038	3.0664e-006
7039	8.4401e-006
7040	3.2405e-006
7041	1.6847e-005
7042	2.5235e-006
7043	6.8083e-006
7044	7.6103e-006
7045	4.1914e-007
7046	8.2136e-007
7047	7.0479e-007
7048	5.0337e-006
7049	9.4971e-007
7050	6.1325e-007
7051	1.1172e-006
7052	5.2657e-006
7053	4.6006e-006
7054	4.696e-007
7055	5.304e-007
7056	1.1185e-006
7057	4.1026e-006
7058	3.3598e-006
7059	2.6781e-006
7060	6.8063e-006
7061	1.095e-005
7062	1.8923e-006
7063	5.0212e-006
7064	1.6216e-005
7065	2.8417e-005
7066	9.0552e-006
7067	1.0676e-005
7068	8.3616e-006
7069	1.6077e-005
7070	7.0033e-006
7071	8.4989e-006
7072	9.96e-006
7073	1.8917e-005
7074	3.8588e-009
7075	7.7023e-009
7076	3.1728e-009
7077	2.8301e-007
7078	1.0692e-007
7079	8.237e-009
7080	3.8905e-009
7081	1.9784e-008
7082	3.8156e-009
7083	1.9843e-007
7084	7.5318e-008
7085	3.4885e-009
7086	5.45e-009
7087	7.9481e-009
7088	3.6009e-009
7089	7.9852e-008
7090	2.4128e-007
7091	2.0102e-007
7092	4.1322e-007
7093	5.1343e-007
7094	3.8939e-007
7095	2.2974e-007
7096	1.5727e-007
7097	1.9389e-007
7098	1.9177e-008
7099	1.2505e-007
7100	1.7085e-007
7101	2.7079e-006
7102	1.0352e-006
7103	2.6262e-008
7104	5.4002e-008
7105	4.0393e-008
7106	7.92e-008
7107	3.0984e-008
7108	6.8985e-008
7109	7.5045e-008
7110	3.6035e-008
7111	1.8386e-007
7112	2.31e-007
7113	8.7332e-006
7114	9.8057e-006
7115	1.8924e-005
7116	1.0119e-005
7117	2.4296e-005
7118	9.99e-006
7119	1.7018e-005
7120	1.4177e-005
7121	2.3694e-005
7122	1.474e-005
7123	6.971e-006
7124	5.1646e-006
7125	1.0514e-005
7126	1.2242e-007
7127	1.3904e-006
7128	2.3983e-007
7129	3.9587e-007
7130	1.0342e-006
7131	1.1694e-008
7132	3.0307e-007
7133	7.4554e-008
7134	3.0353e-009
7135	9.0225e-009
7136	3.0862e-009
7137	3.0212e-008
7138	8.9175e-009
7139	1.419e-008
7140	9.6648e-006
7141	3.6749e-006
7142	9.9844e-006
7143	1.0642e-005
7144	3.0828e-006
7145	6.8481e-006
7146	6.7336e-006
7147	3.3299e-006
7148	7.6574e-006
7149	1.1574e-005
7150	4.7336e-006
7151	4.5542e-006
7152	7.2767e-006
7153	4.5412e-006
7154	1.4141e-005
7155	1.7564e-005
7156	7.8935e-006
7157	8.7997e-006
7158	9.2284e-006
7159	9.2843e-006
7160	1.0468e-005
7161	2.5405e-006
7162	1.0498e-006
7163	5.3132e-007
7164	6.3802e-007
7165	1.9698e-007
7166	8.5529e-006
7167	8.6674e-006
7168	1.0379e-005
7169	1.3718e-005
7170	9.0098e-006
7171	1.8512e-005
7172	1.0088e-005
7173	6.1953e-006
7174	1.1291e-005
7175	1.1478e-005
7176	1.2326e-005
7177	1.2535e-005
7178	1.1549e-005
7179	6.3052e-006
7180	1.3039e-005
7181	1.4712e-005
7182	2.7752e-005
7183	4.2297e-005
7184	3.3694e-005
7185	2.8812e-005
7186	3.3326e-005
7187	3.1335e-005
7188	3.1191e-005
7189	5.3402e-005
7190	2.3717e-005
7191	3.7405e-005
7192	4.3813e-005
7193	1.9549e-005
7194	3.7062e-005
7195	4.2496e-005
7196	4.8716e-005
7197	9.8813e-006
7198	4.5653e-006
7199	3.1204e-006
7200	6.6947e-006
7201	5.8239e-006
7202	8.2897e-006
7203	7.8401e-006
7204	4.0889e-006
7205	4.2985e-006
7206	1.6044e-006
7207	1.4796e-006
7208	6.5319e-006
7209	3.6903e-006
7210	1.656e-006
7211	1.8343e-006
7212	5.6742e-007
7213	9.0794e-007
7214	7.0645e-007
7215	4.4213e-007
7216	5.1885e-007
7217	5.6753e-007
7218	1.4583e-006
7219	7.5389e-007
7220	2.0389e-006
7221	2.9125e-007
7222	1.462e-007
7223	4.8699e-007
7224	4.7911e-007
7225	3.0198e-007
7226	3.819e-007
7227	5.4888e-006
7228	1.0921e-005
7229	6.2423e-006
7230	9.2533e-006
7231	7.9935e-006
7232	7.4178e-006
7233	1.0543e-005
7234	1.1494e-005
7235	1.7111e-005
7236	4.5601e-006
7237	8.6941e-006
7238	1.1728e-005
7239	1.2563e-005
7240	4.5831e-006
7241	6.7613e-006
7242	9.3833e-006
7243	3.7612e-006
7244	1.1197e-006
7245	9.751e-007
7246	5.1477e-006
7247	2.3312e-006
7248	1.1695e-007
7249	3.9068e-007
7250	3.2813e-007
7251	3.0886e-007
7252	4.5409e-007
7253	2.3063e-006
7254	5.5522e-007
7255	2.3561e-007
7256	1.2277e-007
7257	3.104e-007
7258	1.2661e-007
7259	2.1266e-007
7260	4.3547e-008
7261	1.6315e-007
7262	3.0333e-007
7263	4.2904e-007
7264	2.7725e-007
7265	3.0265e-007
7266	8.5492e-007
7267	6.3111e-007
7268	1.289e-006
7269	9.8461e-007
7270	4.3022e-007
7271	3.5045e-007
7272	1.5846e-007
7273	2.3368e-006
7274	4.4066e-006
7275	5.7527e-006
7276	1.3182e-006
7277	4.0323e-007
7278	6.8148e-007
7279	8.1492e-007
7280	9.1936e-007
7281	8.7246e-007
7282	6.8956e-007
7283	6.5827e-007
7284	2.207e-007
7285	4.2434e-007
7286	2.0763e-007
7287	4.1023e-007
7288	6.7183e-007
7289	3.5467e-007
7290	2.2488e-007
7291	1.2661e-006
7292	5.0934e-006
7293	6.8365e-006
7294	2.3552e-006
7295	1.1067e-005
7296	4.6764e-006
7297	3.981e-006
7298	2.2977e-006
7299	1.4554e-006
7300	2.5965e-008
7301	2.4853e-007
7302	3.5722e-007
7303	1.2061e-006
7304	2.6003e-006
7305	3.0586e-006
7306	5.0946e-006
7307	3.6362e-006
7308	1.1702e-005
7309	1.5861e-005
7310	1.195e-005
7311	8.1937e-006
7312	1.2461e-005
7313	1.3178e-005
7314	5.5494e-006
7315	8.0264e-006
7316	2.2447e-005
7317	2.1986e-006
7318	1.1055e-007
7319	6.7248e-008
7320	1.6757e-007
7321	3.2745e-008
7322	6.0509e-009
7323	4.6227e-009
7324	1.4923e-008
7325	5.7409e-009
7326	3.9552e-008
7327	6.7358e-009
7328	8.2032e-006
7329	4.7119e-006
7330	5.1541e-006
7331	7.2653e-006
7332	5.0684e-006
7333	6.4956e-006
7334	4.8959e-007
7335	7.7987e-006
7336	6.1646e-006
7337	7.0426e-006
7338	4.7081e-007
7339	6.5638e-007
7340	5.0571e-006
7341	1.0418e-005
7342	1.4104e-005
7343	3.0531e-006
7344	3.8702e-006
7345	1.8526e-006
7346	2.2149e-006
7347	4.3279e-006
7348	2.3756e-006
7349	2.2123e-006
7350	7.623e-006
7351	6.5517e-006
7352	7.8081e-006
7353	6.2196e-006
7354	5.801e-007
7355	4.8786e-007
7356	6.1321e-007
7357	4.8585e-007
7358	2.3837e-007
7359	1.8622e-007
7360	2.9136e-007
7361	1.141e-007
7362	2.3313e-007
7363	1.9182e-007
7364	1.7846e-007
7365	1.5222e-007
7366	5.8617e-008
7367	4.9932e-008
7368	6.9347e-008
7369	6.2426e-008
7370	6.2751e-006
7371	8.6152e-006
7372	8.2023e-006
7373	6.4283e-006
7374	6.0228e-006
7375	4.5161e-006
7376	7.7304e-006
7377	7.0999e-006
7378	1.2019e-005
7379	8.9699e-006
7380	7.0685e-006
7381	8.5182e-006
7382	6.1495e-006
7383	4.8964e-006
7384	9.1322e-006
7385	6.9182e-006
7386	9.8088e-006
7387	8.4085e-006
7388	4.4636e-008
7389	1.7777e-007
7390	3.7635e-008
7391	1.1834e-007
7392	3.5445e-007
7393	2.3905e-007
7394	6.8846e-008
7395	2.0793e-007
7396	3.5765e-008
7397	2.9574e-007
7398	4.0652e-007
7399	2.9779e-008
7400	1.7295e-007
7401	7.5195e-008
7402	9.4396e-006
7403	1.8141e-005
7404	1.3578e-005
7405	1.6545e-005
7406	1.0521e-006
7407	2.5515e-006
7408	3.3184e-006
7409	3.8151e-006
7410	9.4526e-006
7411	1.6239e-005
7412	1.651e-005
7413	2.5233e-005
7414	2.8862e-005
7415	7.5015e-006
7416	9.1439e-006
7417	1.1283e-005
7418	9.0441e-006
7419	2.3388e-005
7420	1.187e-005
7421	1.0857e-005
7422	2.0522e-005
7423	1.7744e-008
7424	6.7885e-009
7425	3.8975e-008
7426	8.5759e-008
7427	4.0433e-008
7428	1.376e-007
7429	3.9862e-008
7430	1.161e-007
7431	2.2658e-007
7432	1.1662e-006
7433	3.8896e-007
7434	5.4813e-006
7435	1.1098e-005
7436	3.7189e-006
7437	6.4415e-006
7438	1.3259e-006
7439	2.2305e-006
7440	3.7278e-006
7441	7.2336e-006
7442	1.9122e-006
7443	3.1832e-006
7444	1.3496e-006
7445	9.5761e-006
7446	1.4308e-005
7447	1.4336e-005
7448	1.5475e-005
7449	1.2536e-005
7450	3.0566e-005
7451	2.4973e-005
7452	1.1652e-005
7453	1.5124e-005
7454	2.4288e-005
7455	2.8536e-005
7456	6.124e-006
7457	1.6816e-005
7458	2.9401e-006
7459	3.0919e-006
7460	9.5826e-006
7461	3.8619e-006
7462	3.9905e-006
7463	1.9198e-006
7464	4.961e-007
7465	2.5492e-006
7466	2.9496e-007
7467	3.3085e-006
7468	2.4244e-006
7469	1.1014e-006
7470	3.1128e-007
7471	2.8173e-007
7472	1.3404e-006
7473	1.4345e-007
7474	2.5044e-007
7475	3.0411e-007
7476	2.0245e-007
7477	1.1461e-008
7478	8.5246e-008
7479	2.075e-008
7480	5.4842e-008
7481	5.1904e-009
7482	1.5978e-007
7483	1.2665e-007
7484	1.2519e-007
7485	2.7167e-008
7486	1.8365e-008
7487	4.977e-006
7488	5.8595e-006
7489	3.4502e-006
7490	3.5514e-006
7491	4.6862e-006
7492	4.3351e-006
7493	3.9299e-006
7494	4.5133e-006
7495	8.0409e-006
7496	6.4011e-006
7497	9.2653e-006
7498	6.3024e-006
7499	4.9068e-006
7500	5.2138e-006
7501	6.4841e-006
7502	6.7455e-006
7503	2.2943e-006
7504	6.3384e-006
7505	2.2943e-006
7506	5.2298e-006
7507	8.8679e-007
7508	1.4111e-006
7509	5.699e-007
7510	4.5417e-006
7511	2.5345e-006
7512	7.2004e-008
7513	1.5709e-007
7514	1.138e-007
7515	2.0365e-007
7516	6.2411e-007
7517	1.6147e-007
7518	1.1931e-007
7519	4.6652e-008
7520	1.0414e-007
7521	6.2034e-008
7522	8.4759e-008
7523	3.3756e-007
7524	5.6912e-007
7525	3.8614e-008
7526	4.3923e-007
7527	6.3877e-008
7528	9.8297e-008
7529	4.5937e-007
7530	6.2272e-007
7531	6.4142e-007
7532	3.7027e-007
7533	3.3078e-008
7534	3.3026e-007
7535	3.8326e-007
7536	6.6043e-008
7537	5.9869e-007
7538	1.5221e-006
7539	2.7506e-007
7540	2.3829e-007
7541	6.8934e-007
7542	3.5234e-006
7543	1.8783e-006
7544	3.1597e-006
7545	2.8852e-007
7546	4.2034e-008
7547	6.1191e-008
7548	1.7318e-007
7549	1.3465e-007
7550	6.0272e-007
7551	3.153e-006
7552	1.7886e-006
7553	1.4259e-006
7554	6.2777e-006
7555	7.6004e-006
7556	8.0602e-006
7557	3.7329e-007
7558	5.9434e-007
7559	1.875e-007
7560	7.3643e-008
7561	1.7063e-007
7562	2.3372e-007
7563	2.7876e-008
7564	2.2346e-008
7565	3.3082e-008
7566	3.9041e-007
7567	1.2328e-007
7568	2.4707e-007
7569	8.3437e-007
7570	1.8064e-007
7571	2.0278e-008
7572	1.9848e-008
7573	1.4334e-007
7574	3.8072e-007
7575	9.5022e-007
7576	3.9315e-008
7577	7.1388e-008
7578	6.0534e-007
7579	2.8818e-006
7580	2.8171e-007
7581	2.8005e-006
7582	5.1321e-006
7583	1.0006e-006
7584	4.728e-007
7585	2.7977e-007
7586	6.136e-007
7587	3.0954e-007
7588	1.5603e-007
7589	1.6461e-006
7590	7.1931e-007
7591	3.1206e-007
7592	8.7468e-007
7593	4.3433e-006
7594	1.853e-006
7595	7.6519e-007
7596	1.0528e-006
7597	1.5477e-007
7598	8.1643e-007
7599	1.5304e-006
7600	3.995e-006
7601	2.5713e-007
7602	5.5401e-007
7603	5.8123e-007
7604	1.116e-007
7605	7.2972e-008
7606	1.4312e-006
7607	2.0131e-006
7608	4.5247e-007
7609	1.3909e-006
7610	1.9759e-006
7611	1.2962e-006
7612	3.7158e-007
7613	5.2513e-008
7614	8.2227e-007
7615	2.3102e-007
7616	2.6746e-007
7617	1.7396e-007
7618	2.6042e-007
7619	5.2999e-007
7620	1.2233e-007
7621	5.1624e-007
7622	2.9747e-008
7623	9.9232e-007
7624	4.6904e-007
7625	3.2513e-007
7626	3.7994e-008
7627	4.0505e-007
7628	1.6256e-005
7629	2.8526e-005
7630	7.9221e-008
7631	2.9471e-008
7632	3.1322e-008
7633	7.9017e-008
7634	9.4725e-007
7635	8.2644e-007
7636	9.8666e-008
7637	7.8767e-006
7638	9.2398e-006
7639	3.4228e-008
7640	3.3471e-008
7641	2.2822e-008
7642	1.9521e-007
7643	2.9302e-008
7644	2.9292e-008
7645	6.9163e-007
7646	7.4466e-007
7647	4.0707e-007
7648	4.6267e-008
7649	4.5748e-008
7650	4.345e-008
7651	4.3766e-008
7652	4.0595e-007
7653	1.8609e-008
7654	1.9182e-007
7655	3.0412e-007
7656	3.5691e-008
7657	3.0313e-007
7658	3.5709e-008
7659	2.1217e-007
7660	2.2661e-008
7661	3.9075e-007
7662	3.7737e-008
7663	3.8497e-008
7664	3.081e-007
7665	1.4231e-005
7666	8.9416e-006
7667	3.3785e-007
7668	5.5694e-007
7669	7.4595e-006
7670	1.6553e-006
7671	7.2162e-006
7672	1.8482e-006
7673	5.8621e-007
7674	3.4288e-007
7675	2.8879e-006
7676	1.0587e-005
7677	8.1737e-006
7678	3.2604e-006
7679	4.0771e-006
7680	2.0896e-006
7681	1.3695e-008
7682	5.1587e-008
7683	2.6744e-006
7684	1.4961e-007
7685	6.2974e-008
7686	5.3704e-006
7687	1.678e-006
7688	2.8004e-006
7689	2.2673e-006
7690	2.0192e-006
7691	2.9642e-006
7692	2.2673e-006
7693	1.511e-006
7694	1.8802e-008
7695	2.1253e-008
7696	1.4851e-008
7697	1.5772e-008
7698	2.2095e-008
7699	2.2204e-007
7700	1.9526e-008
7701	1.6935e-008
7702	3.4801e-008
7703	2.5392e-007
7704	2.6638e-008
7705	1.9544e-008
7706	1.0076e-007
7707	2.6546e-007
7708	3.4669e-008
7709	3.4517e-006
7710	7.0595e-007
7711	1.3932e-007
7712	2.2035e-007
7713	1.005e-007
7714	1.732e-008
7715	4.2105e-008
7716	2.4537e-007
7717	1.8468e-007
7718	9.3613e-006
7719	1.3866e-005
7720	4.2951e-006
7721	4.9472e-006
7722	2.4913e-007
7723	6.557e-008
7724	1.3936e-007
7725	2.0874e-008
7726	4.2437e-007
7727	3.0185e-008
7728	2.2035e-007
7729	1.8872e-007
7730	2.0586e-007
7731	2.2904e-008
7732	2.1926e-005
7733	1.5884e-005
7734	1.3743e-005
7735	3.9619e-006
7736	2.459e-006
7737	3.6323e-007
7738	2.7224e-008
7739	2.8977e-008
7740	3.9618e-006
7741	2.459e-006
7742	1.9379e-007
7743	3.2282e-007
7744	4.401e-007
7745	1.6335e-006
7746	5.7871e-006
7747	1.7673e-009
7748	2.1453e-009
7749	1.916e-007
7750	1.8775e-008
7751	1.9191e-007
7752	2.2732e-008
7753	1.8962e-007
7754	2.4004e-008
7755	2.3834e-008
7756	4.6449e-008
7757	1.8674e-007
7758	2.3703e-008
7759	1.8535e-007
7760	1.8675e-007
7761	1.2153e-007
7762	2.0935e-008
7763	1.4614e-008
7764	1.5799e-008
7765	1.2074e-007
7766	1.9849e-008
7767	2.2982e-007
7768	2.0523e-008
7769	2.638e-008
7770	2.924e-008
7771	9.5582e-007
7772	1.9799e-008
7773	1.1693e-008
7774	1.4132e-006
7775	2.9197e-007
7776	1.2089e-008
7777	1.1792e-008
7778	1.4609e-008
7779	1.4335e-008
7780	1.1712e-007
7781	1.9403e-008
7782	1.0257e-007
7783	1.1123e-007
7784	2.0249e-008
7785	1.0771e-007
7786	3.3796e-008
7787	2.2216e-008
7788	1.2049e-008
7789	1.5358e-008
7790	1.0254e-007
7791	1.7895e-008
7792	1.8385e-008
7793	1.076e-007
7794	3.7313e-008
7795	1.6865e-008
7796	1.4913e-008
7797	2.5474e-008
7798	2.0362e-008
7799	2.1559e-008
7800	2.1592e-008
7801	1.9133e-008
7802	1.207e-007
7803	1.4467e-007
7804	1.9755e-008
7805	2.2569e-008
7806	2.2276e-008
7807	2.7819e-008
7808	1.3702e-007
7809	1.0175e-007
7810	3.4697e-007
7811	3.9847e-008
7812	1.9531e-007
7813	9.6752e-007
7814	3.4291e-007
7815	2.1356e-007
7816	1.2165e-007
7817	8.5443e-008
7818	4.7844e-006
7819	4.9778e-006
7820	1.4611e-005
7821	1.8157e-005
7822	2.6734e-007
7823	1.0003e-006
7824	3.2065e-006
7825	6.4558e-006
7826	1.547e-005
7827	5.2038e-005
7828	2.8584e-008
7829	3.6315e-006
7830	1.4577e-006
7831	2.0639e-007
7832	2.0656e-008
7833	1.1616e-007
7834	3.2814e-008
7835	1.0232e-007
7836	8.378e-008
7837	2.0026e-008
7838	8.2784e-006
7839	1.2349e-005
7840	9.9376e-006
7841	1.2459e-005
7842	3.1555e-008
7843	2.3468e-008
7844	1.2079e-007
7845	2.8212e-006
7846	5.9572e-006
7847	8.1161e-006
7848	1.8876e-008
7849	7.3845e-009
7850	8.9202e-008
7851	1.632e-007
7852	3.4366e-006
7853	1.093e-006
7854	1.7444e-008
7855	1.0211e-007
7856	1.453e-007
7857	6.5124e-008
7858	1.37e-007
7859	2.1217e-008
7860	2.2814e-008
7861	7.7164e-006
7862	4.9288e-006
7863	6.4423e-006
7864	1.2106e-005
7865	1.0998e-007
7866	1.1442e-006
7867	1.249e-006
7868	2.2089e-007
7869	2.3311e-008
7870	5.0348e-009
7871	1.0009e-006
7872	1.5256e-006
7873	3.7407e-007
7874	2.024e-007
7875	5.0282e-007
7876	1.1176e-007
7877	1.024e-006
7878	5.9194e-007
7879	3.5525e-005
7880	5.1813e-005
7881	3.3233e-006
7882	1.2239e-006
7883	4.8018e-005
7884	2.6911e-005
7885	7.5921e-009
7886	2.3633e-008
7887	3.5046e-008
7888	2.7169e-007
7889	6.4473e-008
7890	2.0569e-007
7891	2.869e-008
7892	1.8607e-007
7893	5.1139e-008
7894	6.5877e-006
7895	1.1753e-005
7896	8.9206e-006
7897	2.0296e-005
7898	2.4971e-008
7899	1.1147e-005
7900	1.3312e-005
7901	3.755e-005
7902	2.8194e-005
7903	1.7388e-007
7904	4.5839e-007
7905	5.3443e-008
7906	4.4297e-008
7907	2.6035e-006
7908	3.7161e-006
7909	1.8601e-007
7910	5.2394e-007
7911	9.4421e-007
7912	2.3145e-007
7913	1.9784e-006
7914	2.9236e-007
7915	4.3188e-006
7916	6.3789e-007
7917	2.155e-006
7918	8.8825e-006
7919	1.2214e-005
7920	2.8475e-007
7921	4.0068e-007
7922	1.0646e-005
7923	1.035e-005
7924	2.0399e-005
7925	1.0509e-005
7926	7.911e-006
7927	6.2387e-006
7928	1.3504e-005
7929	1.4744e-005
7930	5.8954e-006
7931	2.1717e-006
7932	9.5458e-007
7933	8.3532e-006
7934	5.7885e-006
7935	4.0856e-008
7936	3.4586e-007
7937	2.2746e-007
7938	7.2908e-008
7939	4.6001e-008
7940	1.1831e-006
7941	1.2989e-006
7942	5.2345e-007
7943	2.9446e-006
7944	2.7109e-006
7945	1.1121e-007
7946	1.9985e-008
7947	1.0695e-007
7948	1.877e-008
7949	1.8184e-008
7950	2.7022e-006
7951	4.8629e-007
7952	1.8091e-006
7953	7.4047e-007
7954	3.5703e-007
7955	3.3112e-006
7956	2.1049e-006
7957	1.0866e-006
7958	7.8789e-007
7959	3.8351e-008
7960	2.4777e-008
7961	1.1728e-006
7962	3.0525e-006
7963	2.5532e-008
7964	1.921e-008
7965	1.4167e-006
7966	2.8366e-006
7967	5.4169e-007
7968	4.5805e-007
7969	9.1926e-007
7970	4.1669e-005
7971	1.1946e-006
7972	5.7889e-009
7973	4.0024e-009
7974	1.0753e-007
7975	8.5007e-007
7976	1.3115e-006
7977	8.2542e-007
7978	8.8307e-006
7979	8.0093e-007
7980	2.2539e-006
7981	3.7207e-006
7982	4.3682e-006
7983	6.9216e-007
7984	9.623e-008
7985	4.8181e-008
7986	4.3445e-006
7987	8.945e-007
7988	8.0365e-009
7989	2.8341e-006
7990	2.7693e-006
7991	1.9451e-007
7992	9.874e-007
7993	5.3395e-007
7994	4.719e-007
7995	1.7555e-006
7996	1.0305e-006
7997	7.6293e-007
7998	8.3485e-007
7999	6.9202e-007
8000	5.0562e-007
8001	5.2093e-006
8002	1.9252e-009
8003	2.7917e-009
8004	3.2165e-009
8005	2.5052e-008
8006	9.9572e-007
8007	3.7617e-005
8008	5.1528e-007
8009	4.9139e-007
8010	2.705e-006
8011	4.815e-007
8012	4.706e-007
8013	2.224e-007
8014	1.0275e-005
8015	7.0068e-007
8016	2.5844e-006
8017	4.3569e-006
8018	2.6372e-006
8019	1.1864e-006
8020	3.3564e-006
8021	1.179e-008
8022	1.7306e-006
8023	1.209e-006
8024	1.793e-006
8025	5.4962e-007
8026	1.6404e-006
8027	2.0175e-006
8028	2.191e-006
8029	3.5486e-006
8030	6.9216e-007
8031	4.3694e-006
8032	5.4496e-007
8033	4.325e-008
8034	1.1516e-006
8035	3.5157e-006
8036	1.8723e-006
8037	4.3442e-006
8038	4.1535e-006
8039	1.0998e-006
8040	3.3021e-006
8041	5.0756e-007
8042	1.4853e-007
8043	7.4047e-007
8044	2.3522e-006
8045	1.2246e-006
8046	3.848e-006
8047	1.7232e-006
8048	6.5858e-007
8049	1.3205e-006
8050	5.3229e-007
8051	1.7555e-006
8052	7.4424e-007
8053	2.3537e-006
8054	1.1516e-006
8055	3.0977e-006
8056	1.3503e-006
8057	2.4691e-006
8058	1.4851e-006
8059	2.1271e-006
8060	1.428e-006
8061	1.6918e-006
8062	2.1129e-006
8063	4.0567e-006
8064	9.2404e-007
8065	1.0756e-006
8066	2.6523e-007
8067	4.471e-007
8068	1.8128e-006
8069	2.6465e-007
8070	6.5848e-008
8071	1.8052e-008
8072	4.2704e-007
8073	1.3893e-007
8074	1.5787e-006
8075	2.2432e-006
8076	7.2952e-007
8077	2.4555e-008
8078	4.7825e-007
8079	1.7563e-006
8080	4.5292e-007
8081	2.0196e-008
8082	1.1324e-006
8083	2.4729e-006
8084	2.7349e-007
8085	1.3284e-006
8086	9.1784e-008
8087	8.8759e-007
8088	2.8162e-006
8089	4.3884e-007
8090	1.244e-006
8091	1.3853e-006
8092	2.0798e-006
8093	3.6538e-006
8094	8.0602e-007
8095	5.8961e-007
8096	3.4811e-009
8097	6.6015e-008
8098	5.2642e-007
8099	3.877e-006
8100	4.6475e-007
8101	2.5835e-006
8102	1.7149e-008
8103	1.8525e-006
8104	1.9491e-008
8105	8.4225e-009
8106	3.0849e-009
8107	3.9752e-007
8108	4.4376e-007
8109	5.3132e-007
8110	4.8298e-007
8111	1.5306e-007
8112	2.1715e-006
8113	2.2033e-007
8114	2.8182e-007
8115	4.103e-006
8116	1.1353e-007
8117	1.5945e-007
8118	7.4018e-007
8119	2.05e-007
8120	6.3586e-007
8121	8.9339e-007
8122	2.5862e-007
8123	7.8859e-007
8124	1.2608e-005
8125	5.1116e-007
8126	1.6664e-008
8127	5.4184e-007
8128	9.9127e-007
8129	9.4524e-007
8130	1.5325e-006
8131	3.8265e-006
8132	3.7287e-006
8133	9.7463e-007
8134	2.377e-008
8135	2.6762e-007
8136	2.5399e-007
8137	8.0499e-007
8138	1.4322e-006
8139	3.067e-006
8140	2.1651e-006
8141	3.5109e-007
8142	1.4344e-007
8143	1.3489e-006
8144	1.0124e-007
8145	3.2085e-007
8146	5.5427e-007
8147	1.8088e-006
8148	1.2518e-007
8149	1.1719e-007
8150	2.0167e-006
8151	9.9014e-006
