Node Number	Total Deformation (m)
19443	2.0767e-009
19444	2.1644e-009
19445	2.1526e-009
19446	2.2116e-009
19447	1.9533e-009
19448	2.0484e-009
19449	1.9953e-009
19450	1.9955e-009
19451	2.6441e-009
19452	2.5824e-009
19453	2.6592e-009
19454	2.6792e-009
19455	2.6308e-009
19456	2.6017e-009
19457	2.5566e-009
19458	2.4845e-009
19459	2.5655e-009
19460	2.5979e-009
19461	2.5339e-009
19462	2.5019e-009
19463	1.4688e-009
19464	1.4385e-009
19465	1.4521e-009
19466	1.4302e-009
19467	1.429e-009
19468	1.4764e-009
19469	1.4698e-009
19470	1.4515e-009
19471	1.4636e-009
19472	1.4489e-009
19473	1.4368e-009
19474	1.5148e-009
19475	1.5167e-009
19476	1.5031e-009
19477	1.501e-009
19478	2.705e-009
19479	2.7557e-009
19480	2.7428e-009
19481	2.7604e-009
19482	1.5488e-009
19483	1.5654e-009
19484	1.5301e-009
19485	1.5423e-009
19486	1.5627e-009
19487	1.5474e-009
19488	1.5264e-009
19489	1.567e-009
19490	1.558e-009
19491	1.5395e-009
19492	1.5176e-009
19493	1.5483e-009
19494	2.6419e-009
19495	2.7086e-009
19496	2.7522e-009
19497	2.7366e-009
19498	2.7407e-009
19499	2.5462e-009
19500	2.6657e-009
19501	2.6248e-009
19502	2.6781e-009
19503	2.6569e-009
19504	2.6884e-009
19505	1.4645e-009
19506	1.4146e-009
19507	1.4857e-009
19508	1.4864e-009
19509	1.4629e-009
19510	2.3254e-009
19511	2.4907e-009
19512	2.4554e-009
19513	2.6275e-009
19514	2.5298e-009
19515	2.5992e-009
19516	1.521e-009
19517	1.5217e-009
19518	1.5204e-009
19519	1.5098e-009
19520	1.6544e-009
19521	1.4607e-009
19522	1.4655e-009
19523	1.4805e-009
19524	1.4393e-009
19525	1.5071e-009
19526	1.5277e-009
19527	1.4391e-009
19528	1.5548e-009
19529	1.6129e-009
19530	1.5793e-009
19531	1.5511e-009
19532	1.547e-009
19533	1.5534e-009
19534	1.6597e-009
19535	1.7044e-009
19536	2.0081e-009
19537	1.9011e-009
19538	1.808e-009
19539	1.8952e-009
19540	1.8692e-009
19541	1.6981e-009
19542	1.841e-009
19543	1.753e-009
19544	2.1755e-009
19545	2.0402e-009
19546	2.0277e-009
19547	2.1048e-009
19548	2.0922e-009
19549	1.9717e-009
19550	2.014e-009
19551	1.9289e-009
19552	1.5759e-009
19553	1.5612e-009
19554	1.5629e-009
19555	1.5591e-009
19556	2.7633e-009
19557	2.7502e-009
19558	2.7469e-009
19559	2.0667e-009
19560	2.14e-009
19561	2.1007e-009
19562	2.1321e-009
19563	2.107e-009
19564	2.0819e-009
19565	2.2077e-009
19566	1.4155e-009
19567	1.4003e-009
19568	1.3838e-009
19569	1.423e-009
19570	1.3874e-009
19571	1.3856e-009
19572	1.394e-009
19573	1.4021e-009
19574	1.4311e-009
19575	1.4687e-009
19576	1.485e-009
19577	1.4762e-009
19578	1.4818e-009
19579	1.4991e-009
19580	1.474e-009
19581	2.2503e-009
19582	2.2505e-009
19583	2.2887e-009
19584	2.375e-009
19585	2.2637e-009
19586	2.3089e-009
19587	2.4037e-009
19588	1.9859e-009
19589	1.8116e-009
19590	2.0372e-009
19591	1.9994e-009
19592	1.859e-009
19593	2.0206e-009
19594	1.9993e-009
19595	1.8272e-009
19596	1.7585e-009
19597	1.9311e-009
19598	1.7936e-009
19599	1.9058e-009
19600	1.7557e-009
19601	1.7937e-009
19602	1.7522e-009
19603	1.9181e-009
19604	1.9933e-009
19605	1.8516e-009
19606	1.8276e-009
19607	1.9981e-009
19608	9.5081e-010
19609	1.0259e-009
19610	7.7881e-010
19611	1.0207e-009
19612	8.0925e-010
19613	1.1444e-009
19614	9.7014e-010
19615	1.1926e-009
19616	9.886e-010
19617	9.7397e-010
19618	8.7025e-010
19619	1.0968e-009
19620	8.8348e-010
19621	7.9706e-010
19622	1.0389e-009
19623	9.667e-010
19624	8.2152e-010
19625	1.2259e-009
19626	1.0237e-009
19627	9.4678e-010
19628	1.2808e-009
19629	1.2797e-009
19630	8.2619e-010
19631	1.1151e-009
19632	1.3306e-009
19633	1.0312e-009
19634	9.0424e-010
19635	1.2504e-009
19636	1.0959e-009
19637	1.2268e-009
19638	7.5551e-010
19639	1.1892e-009
19640	8.2499e-010
19641	1.1311e-009
19642	7.27e-010
19643	9.0248e-010
19644	1.0529e-009
19645	6.7788e-010
19646	1.0014e-009
19647	9.2004e-010
19648	7.6356e-010
19649	7.3423e-010
19650	1.4483e-009
19651	1.6214e-009
19652	1.3112e-009
19653	1.5195e-009
19654	1.6811e-009
19655	1.4307e-009
19656	1.4297e-009
19657	1.6273e-009
19658	1.5518e-009
19659	1.5658e-009
19660	1.4229e-009
19661	1.2942e-009
19662	6.3966e-010
19663	5.2191e-010
19664	4.7534e-010
19665	5.8797e-010
19666	4.5145e-010
19667	1.5461e-009
19668	1.3592e-009
19669	1.578e-009
19670	1.5719e-009
19671	1.2589e-009
19672	1.5422e-009
19673	1.5072e-009
19674	1.8333e-009
19675	1.9066e-009
19676	1.7e-009
19677	1.9355e-009
19678	1.5908e-009
19679	1.905e-009
19680	1.3807e-009
19681	1.3268e-009
19682	1.1043e-009
19683	1.1946e-009
19684	1.3062e-009
19685	1.3517e-009
19686	8.9488e-010
19687	1.1466e-009
19688	1.1146e-009
19689	8.6605e-010
19690	6.9591e-010
19691	1.29e-009
19692	1.1465e-009
19693	7.6523e-010
19694	1.054e-009
19695	1.0717e-009
19696	6.0184e-010
19697	1.0644e-009
19698	7.7612e-010
19699	1.1148e-009
19700	6.3177e-010
19701	8.4328e-010
19702	1.0416e-009
19703	6.7477e-010
19704	9.8323e-010
19705	1.3032e-009
19706	1.4408e-009
19707	1.2912e-009
19708	1.5009e-009
19709	1.3538e-009
19710	1.462e-009
19711	1.2237e-009
19712	1.3828e-009
19713	1.0116e-009
19714	1.1557e-009
19715	1.4041e-009
19716	1.2692e-009
19717	1.3198e-009
19718	1.4323e-009
19719	5.785e-010
19720	9.2427e-010
19721	1.024e-009
19722	1.0818e-009
19723	9.4879e-010
19724	7.0792e-010
19725	8.6825e-010
19726	6.4397e-010
19727	5.121e-010
19728	4.2037e-010
19729	3.4738e-010
19730	3.3922e-010
19731	4.8235e-010
19732	1.353e-009
19733	1.296e-009
19734	1.3907e-009
19735	1.3976e-009
19736	1.2295e-009
19737	1.1103e-009
19738	1.251e-009
19739	1.1414e-009
19740	1.1967e-009
19741	1.0378e-009
19742	1.436e-009
19743	1.6275e-009
19744	1.5921e-009
19745	1.702e-009
19746	2.578e-009
19747	2.6232e-009
19748	2.7197e-009
19749	2.5927e-009
19750	2.6622e-009
19751	2.7881e-009
19752	2.4684e-009
19753	1.559e-009
19754	1.4644e-009
19755	1.8621e-009
19756	1.5878e-009
19757	1.7723e-009
19758	1.3153e-009
19759	1.2505e-009
19760	1.6816e-009
19761	1.4563e-009
19762	1.7846e-009
19763	1.5928e-009
19764	1.594e-009
19765	1.4573e-009
19766	1.8233e-009
19767	1.7105e-009
19768	1.2679e-009
19769	1.4897e-009
19770	1.5014e-009
19771	1.3254e-009
19772	1.7319e-009
19773	1.4678e-009
19774	1.2978e-009
19775	1.8354e-009
19776	1.6137e-009
19777	1.48e-009
19778	1.7318e-009
19779	1.4923e-009
19780	1.5429e-009
19781	1.3481e-009
19782	1.5522e-009
19783	1.5666e-009
19784	1.635e-009
19785	1.612e-009
19786	2.1203e-009
19787	2.0553e-009
19788	2.0274e-009
19789	1.961e-009
19790	1.7368e-009
19791	1.6457e-009
19792	1.9826e-009
19793	1.8896e-009
19794	1.9512e-009
19795	1.3911e-009
19796	1.4621e-009
19797	1.3415e-009
19798	1.4493e-009
19799	1.4515e-009
19800	1.4916e-009
19801	1.4955e-009
19802	1.5324e-009
19803	1.4742e-009
19804	2.0983e-009
19805	2.0981e-009
19806	2.0542e-009
19807	2.0773e-009
19808	2.024e-009
19809	1.4535e-009
19810	1.4651e-009
19811	1.4666e-009
19812	2.2371e-009
19813	2.1232e-009
19814	2.2647e-009
19815	1.6397e-009
19816	1.6342e-009
19817	1.4984e-009
19818	1.8417e-009
19819	1.3718e-009
19820	1.7296e-009
19821	1.8204e-009
19822	1.6381e-009
19823	1.5702e-009
19824	1.7008e-009
19825	2.1449e-009
19826	2.0709e-009
19827	2.0934e-009
19828	1.9957e-009
19829	1.8158e-009
19830	2.1463e-009
19831	2.2471e-009
19832	1.4357e-009
19833	1.2108e-009
19834	1.1979e-009
19835	1.0964e-009
19836	1.5336e-009
19837	1.313e-009
19838	1.4159e-009
19839	1.4266e-009
19840	1.2383e-009
19841	1.4547e-009
19842	1.4392e-009
19843	1.402e-009
19844	1.4394e-009
19845	1.434e-009
19846	1.4087e-009
19847	1.4488e-009
19848	1.3995e-009
19849	2.1673e-009
19850	2.2053e-009
19851	2.1805e-009
19852	2.2255e-009
19853	2.1464e-009
19854	1.5879e-009
19855	1.2243e-009
19856	1.4705e-009
19857	1.6536e-009
19858	1.5576e-009
19859	1.4887e-009
19860	1.2568e-009
19861	1.4856e-009
19862	2.1244e-009
19863	2.1809e-009
19864	2.1467e-009
19865	2.0945e-009
19866	2.1531e-009
19867	2.1051e-009
19868	2.1168e-009
19869	2.1366e-009
19870	2.0387e-009
19871	2.1763e-009
19872	2.1808e-009
19873	2.2743e-009
19874	2.2938e-009
19875	8.5132e-010
19876	8.3642e-010
19877	9.081e-010
19878	1.1848e-009
19879	1.1164e-009
19880	1.2265e-009
19881	1.0629e-009
19882	9.0856e-010
19883	6.5699e-010
19884	5.8824e-010
19885	5.5153e-010
19886	7.3716e-010
19887	6.699e-010
19888	7.3941e-010
19889	1.0534e-009
19890	8.8983e-010
19891	6.5459e-010
19892	5.239e-010
19893	6.0209e-010
19894	5.6858e-010
19895	9.0632e-010
19896	5.4897e-010
19897	1.3863e-009
19898	1.4161e-009
19899	1.4505e-009
19900	1.4492e-009
19901	1.4212e-009
19902	1.4498e-009
19903	1.4054e-009
19904	2.2192e-009
19905	2.2644e-009
19906	1.4373e-009
19907	9.8676e-010
19908	1.168e-009
19909	9.3028e-010
19910	1.3857e-009
19911	1.4388e-009
19912	1.3073e-009
19913	1.3532e-009
19914	1.3061e-009
19915	4.9614e-010
19916	6.3098e-010
19917	7.908e-010
19918	6.7326e-010
19919	7.e-010
19920	5.035e-010
19921	5.5966e-010
19922	5.1083e-010
19923	8.6346e-010
19924	5.6639e-010
19925	5.0283e-010
19926	5.8072e-010
19927	2.4545e-009
19928	2.3331e-009
19929	2.1893e-009
19930	2.0696e-009
19931	1.9902e-009
19932	2.203e-009
19933	1.3887e-009
19934	1.3568e-009
19935	1.2695e-009
19936	1.3844e-009
19937	1.339e-009
19938	1.674e-009
19939	1.4877e-009
19940	1.6987e-009
19941	1.6939e-009
19942	1.3922e-009
19943	2.1038e-009
19944	2.052e-009
19945	2.1107e-009
19946	1.4935e-009
19947	1.6701e-009
19948	1.778e-009
19949	1.7009e-009
19950	1.3882e-009
19951	1.7027e-009
19952	1.7854e-009
19953	1.6623e-009
19954	1.5374e-009
19955	1.7454e-009
19956	1.6142e-009
19957	1.5564e-009
19958	1.65e-009
19959	1.5425e-009
19960	1.3591e-009
19961	1.5273e-009
19962	1.4399e-009
19963	1.6167e-009
19964	2.1859e-009
19965	1.8347e-009
19966	2.1584e-009
19967	2.2242e-009
19968	1.8599e-009
19969	2.0297e-009
19970	1.706e-009
19971	1.7074e-009
19972	1.7317e-009
19973	2.4479e-009
19974	2.1307e-009
19975	2.6143e-009
19976	2.2764e-009
19977	2.3943e-009
19978	1.6409e-009
19979	1.3291e-009
19980	1.1736e-009
19981	1.4841e-009
19982	1.3134e-009
19983	9.4608e-010
19984	1.4288e-009
19985	1.5606e-009
19986	1.4897e-009
19987	1.4549e-009
19988	1.1471e-009
19989	1.3478e-009
19990	9.1437e-010
19991	1.1952e-009
19992	1.3684e-009
19993	1.0768e-009
19994	1.388e-009
19995	1.5195e-009
19996	1.1964e-009
19997	1.4942e-009
19998	1.5252e-009
19999	1.3573e-009
20000	1.4017e-009
20001	1.4593e-009
20002	2.0376e-009
20003	1.5917e-009
20004	1.774e-009
20005	1.68e-009
20006	1.8892e-009
20007	1.5683e-009
20008	1.5881e-009
20009	1.6089e-009
20010	2.3538e-009
20011	2.6973e-009
20012	2.3644e-009
20013	2.4951e-009
20014	1.9651e-009
20015	1.8235e-009
20016	2.0047e-009
20017	1.9449e-009
20018	1.772e-009
20019	1.8974e-009
20020	2.0142e-009
20021	1.8325e-009
20022	1.7944e-009
20023	1.9003e-009
20024	1.9527e-009
20025	1.2516e-009
20026	1.389e-009
20027	1.6048e-009
20028	1.4927e-009
20029	1.4174e-009
20030	1.4324e-009
20031	4.2699e-010
20032	3.6978e-010
20033	3.8259e-010
20034	6.5477e-010
20035	7.9725e-010
20036	4.1824e-010
20037	5.7057e-010
20038	3.9544e-010
20039	3.6486e-010
20040	5.0795e-010
20041	3.6165e-010
20042	3.3669e-010
20043	3.3224e-010
20044	5.211e-010
20045	3.6905e-010
20046	3.8093e-010
20047	3.1645e-010
20048	3.5619e-010
20049	1.6948e-009
20050	1.7735e-009
20051	1.7062e-009
20052	1.7851e-009
20053	1.6051e-009
20054	1.6488e-009
20055	1.7574e-009
20056	1.7469e-009
20057	1.5357e-009
20058	1.7378e-009
20059	4.1558e-010
20060	3.4552e-010
20061	5.1133e-010
20062	3.9519e-010
20063	5.747e-010
20064	3.9162e-010
20065	4.1379e-010
20066	4.6836e-010
20067	4.6099e-010
20068	2.4121e-009
20069	2.1034e-009
20070	2.2043e-009
20071	2.3513e-009
20072	2.4482e-009
20073	2.3796e-009
20074	1.7608e-009
20075	1.6304e-009
20076	1.7224e-009
20077	1.7771e-009
20078	1.7914e-009
20079	1.7758e-009
20080	1.809e-009
20081	1.89e-009
20082	1.868e-009
20083	1.7981e-009
20084	1.7785e-009
20085	1.8672e-009
20086	1.8726e-009
20087	1.8756e-009
20088	2.543e-010
20089	4.3752e-010
20090	2.9198e-010
20091	2.5624e-010
20092	3.4528e-010
20093	2.038e-010
20094	3.1593e-010
20095	2.6843e-010
20096	3.7184e-010
20097	4.4399e-010
20098	3.8579e-010
20099	3.8775e-010
20100	3.39e-010
20101	1.7699e-009
20102	1.8002e-009
20103	1.7354e-009
20104	1.7144e-009
20105	1.6815e-009
20106	1.8069e-009
20107	1.4626e-009
20108	1.6183e-009
20109	1.5611e-009
20110	1.6144e-009
20111	1.4735e-009
20112	1.5261e-009
20113	1.5682e-009
20114	5.5614e-010
20115	4.4446e-010
20116	4.3293e-010
20117	4.6924e-010
20118	5.0816e-010
20119	4.6655e-010
20120	1.6771e-009
20121	1.6789e-009
20122	1.4367e-009
20123	1.6152e-009
20124	1.5731e-009
20125	1.5818e-009
20126	1.4045e-009
20127	1.5723e-009
20128	1.661e-009
20129	1.7545e-009
20130	1.6768e-009
20131	1.7277e-009
20132	1.7708e-009
20133	1.8233e-009
20134	1.8428e-009
20135	1.2756e-009
20136	8.9049e-010
20137	1.167e-009
20138	1.129e-009
20139	9.2254e-010
20140	1.222e-009
20141	1.0451e-009
20142	1.2912e-009
20143	1.2406e-009
20144	1.0637e-009
20145	1.3164e-009
20146	1.992e-009
20147	1.9303e-009
20148	1.891e-009
20149	1.7855e-009
20150	1.9682e-009
20151	1.8876e-009
20152	5.8692e-010
20153	7.9793e-010
20154	7.4025e-010
20155	9.8552e-010
20156	6.1504e-010
20157	8.1853e-010
20158	9.5265e-010
20159	6.1724e-010
20160	9.1786e-010
20161	6.1231e-010
20162	5.5743e-010
20163	5.2804e-010
20164	3.884e-010
20165	4.1296e-010
20166	5.726e-010
20167	5.9701e-010
20168	4.5752e-010
20169	4.458e-010
20170	4.3787e-010
20171	3.8229e-010
20172	5.0318e-010
20173	5.0818e-010
20174	1.53e-009
20175	1.7973e-009
20176	1.6357e-009
20177	1.6352e-009
20178	1.6331e-009
20179	1.749e-009
20180	2.0002e-010
20181	2.6116e-010
20182	1.9965e-010
20183	4.1569e-010
20184	2.6482e-010
20185	3.0723e-010
20186	2.3804e-010
20187	1.1494e-009
20188	9.3949e-010
20189	9.7393e-010
20190	7.451e-010
20191	6.9229e-010
20192	1.8945e-009
20193	1.8704e-009
20194	1.8501e-009
20195	1.2875e-009
20196	1.6075e-009
20197	1.7139e-009
20198	1.6594e-009
20199	1.5105e-009
20200	1.6093e-009
20201	2.7519e-009
20202	2.7035e-009
20203	2.7684e-009
20204	3.1015e-010
20205	3.4864e-010
20206	2.5571e-010
20207	2.4644e-010
20208	3.4213e-010
20209	3.3243e-010
20210	2.8327e-010
20211	4.1444e-010
20212	4.1685e-010
20213	3.3762e-010
20214	1.3632e-009
20215	1.391e-009
20216	1.4563e-009
20217	1.9734e-009
20218	2.066e-009
20219	2.0079e-009
20220	2.0238e-009
20221	2.0235e-009
20222	1.4933e-009
20223	1.3251e-009
20224	1.481e-009
20225	1.4669e-009
20226	1.5008e-009
20227	1.2585e-009
20228	1.4298e-009
20229	4.7575e-010
20230	6.7477e-010
20231	4.427e-010
20232	8.0886e-010
20233	8.1867e-010
20234	5.2208e-010
20235	5.6886e-010
20236	2.734e-010
20237	2.4751e-010
20238	2.9529e-010
20239	3.1747e-010
20240	2.5283e-010
20241	2.8839e-010
20242	2.4312e-010
20243	2.2279e-010
20244	2.2317e-010
20245	3.0121e-010
20246	2.5253e-010
20247	2.8977e-010
20248	1.8807e-009
20249	1.9081e-009
20250	1.8853e-009
20251	1.8886e-009
20252	2.6664e-009
20253	2.6027e-009
20254	6.532e-010
20255	3.4715e-010
20256	3.1695e-010
20257	4.7908e-010
20258	3.3292e-010
20259	4.9047e-010
20260	4.0056e-010
20261	1.9848e-010
20262	2.2424e-010
20263	2.1524e-010
20264	1.8242e-010
20265	1.4302e-010
20266	2.6493e-010
20267	2.1982e-010
20268	2.0819e-010
20269	1.5946e-010
20270	1.6683e-010
20271	1.5202e-009
20272	1.5037e-009
20273	1.7686e-009
20274	1.7957e-009
20275	1.6811e-009
20276	1.7587e-009
20277	1.2599e-009
20278	1.2333e-009
20279	1.1055e-009
20280	1.2346e-009
20281	1.289e-009
20282	1.9314e-009
20283	1.9485e-009
20284	1.9651e-009
20285	1.8698e-009
20286	1.9654e-009
20287	2.7198e-009
20288	2.7515e-009
20289	2.7371e-009
20290	2.7159e-009
20291	2.7875e-009
20292	2.792e-009
20293	2.7902e-009
20294	1.0621e-009
20295	1.0358e-009
20296	1.0811e-009
20297	7.0188e-010
20298	1.0524e-009
20299	1.555e-009
20300	1.5342e-009
20301	1.8042e-009
20302	1.8297e-009
20303	1.7417e-009
20304	1.8024e-009
20305	1.7072e-009
20306	1.8576e-009
20307	1.7549e-009
20308	1.8368e-009
20309	1.396e-009
20310	9.2299e-010
20311	1.3921e-009
20312	1.441e-009
20313	1.2175e-009
20314	1.2554e-009
20315	1.3817e-009
20316	1.3572e-009
20317	1.7638e-009
20318	1.6635e-009
20319	1.7805e-009
20320	1.7503e-009
20321	1.6819e-009
20322	1.6456e-009
20323	1.7041e-009
20324	1.7361e-009
20325	1.6815e-009
20326	1.5621e-009
20327	1.556e-009
20328	1.5393e-009
20329	1.9846e-009
20330	1.9657e-009
20331	1.9817e-009
20332	1.9623e-009
20333	1.8865e-009
20334	1.9814e-009
20335	2.8004e-009
20336	2.818e-009
20337	2.8209e-009
20338	2.7972e-009
20339	2.11e-010
20340	1.6066e-010
20341	1.9263e-010
20342	1.7699e-010
20343	1.5363e-009
20344	2.364e-009
20345	2.2494e-009
20346	1.8308e-009
20347	2.1538e-009
20348	2.235e-009
20349	1.8366e-009
20350	2.2308e-009
20351	2.0956e-009
20352	1.8508e-009
20353	2.0023e-009
20354	2.3967e-010
20355	1.8388e-010
20356	1.5439e-010
20357	1.8161e-010
20358	1.4327e-010
20359	1.9384e-010
20360	1.9243e-010
20361	3.7921e-010
20362	3.2955e-010
20363	1.2758e-010
20364	1.4298e-010
20365	3.4744e-010
20366	2.2491e-010
20367	1.4429e-010
20368	2.0948e-010
20369	2.6569e-010
20370	6.1549e-010
20371	6.5878e-010
20372	3.743e-010
20373	4.8343e-010
20374	4.0572e-010
20375	4.5621e-010
20376	1.6968e-009
20377	1.4701e-009
20378	1.6437e-009
20379	1.7797e-009
20380	1.6418e-009
20381	1.7265e-009
20382	1.7712e-009
20383	1.6963e-009
20384	1.7179e-009
20385	1.5445e-009
20386	1.5536e-009
20387	1.5432e-009
20388	1.5537e-009
20389	1.326e-009
20390	1.3084e-009
20391	1.348e-009
20392	1.3582e-009
20393	2.0602e-009
20394	2.0919e-009
20395	2.0412e-009
20396	2.0573e-009
20397	2.074e-009
20398	1.8311e-009
20399	1.8018e-009
20400	1.7115e-009
20401	1.7861e-009
20402	2.5092e-010
20403	2.8262e-010
20404	2.4793e-010
20405	2.5878e-010
20406	3.555e-010
20407	3.6301e-010
20408	3.129e-010
20409	1.6215e-009
20410	1.4294e-009
20411	1.5984e-009
20412	1.5663e-009
20413	1.5281e-009
20414	1.6202e-009
20415	1.6015e-009
20416	1.5256e-009
20417	1.606e-009
20418	1.596e-009
20419	1.5823e-009
20420	1.5373e-009
20421	1.5073e-009
20422	1.6188e-009
20423	1.5025e-009
20424	1.5243e-009
20425	1.4958e-009
20426	1.5648e-009
20427	1.5631e-009
20428	1.583e-009
20429	1.5613e-009
20430	1.9215e-009
20431	1.9913e-009
20432	2.2301e-010
20433	1.9267e-010
20434	1.5715e-010
20435	1.5038e-010
20436	1.0363e-009
20437	5.5488e-010
20438	1.8719e-009
20439	1.949e-009
20440	1.9518e-009
20441	2.0525e-009
20442	2.027e-009
20443	2.0022e-009
20444	2.0182e-009
20445	1.9988e-009
20446	2.0178e-009
20447	2.0347e-009
20448	1.016e-010
20449	1.6695e-010
20450	1.1649e-010
20451	1.3745e-010
20452	5.0733e-010
20453	7.9728e-010
20454	5.1404e-010
20455	3.7863e-010
20456	6.734e-010
20457	5.3669e-010
20458	5.9077e-010
20459	5.3197e-010
20460	9.7935e-010
20461	7.4112e-010
20462	5.4255e-010
20463	1.4036e-009
20464	1.4742e-009
20465	1.496e-009
20466	1.411e-009
20467	1.356e-009
20468	1.3712e-009
20469	1.8638e-009
20470	1.8489e-009
20471	1.1371e-010
20472	1.2227e-010
20473	1.419e-010
20474	6.1814e-010
20475	3.7691e-010
20476	6.3412e-010
20477	5.4702e-010
20478	4.9964e-010
20479	7.1891e-010
20480	1.1705e-009
20481	6.4982e-010
20482	1.0891e-009
20483	8.0732e-010
20484	8.8302e-010
20485	1.8665e-009
20486	1.7481e-009
20487	2.0195e-009
20488	1.7149e-009
20489	1.6912e-009
20490	1.7468e-009
20491	1.712e-009
20492	1.3093e-009
20493	1.3251e-009
20494	1.3225e-009
20495	1.3312e-009
20496	2.0856e-009
20497	2.0862e-009
20498	2.1885e-009
20499	1.378e-009
20500	1.3391e-009
20501	1.3507e-009
20502	1.3494e-009
20503	1.3796e-009
20504	1.3318e-009
20505	5.1668e-011
20506	5.1954e-011
20507	9.1478e-011
20508	7.7013e-011
20509	1.3894e-010
20510	2.6817e-011
20511	1.5291e-009
20512	1.2388e-009
20513	1.0933e-009
20514	9.1556e-010
20515	1.2862e-009
20516	1.7684e-009
20517	1.7528e-009
20518	1.5991e-009
20519	1.6496e-009
20520	1.9013e-009
20521	1.9256e-009
20522	5.9813e-010
20523	5.5037e-010
20524	7.6392e-011
20525	1.0119e-010
20526	1.2026e-010
20527	1.8085e-009
20528	1.819e-009
20529	3.3687e-010
20530	4.503e-010
20531	3.9273e-010
20532	1.8511e-009
20533	1.873e-009
20534	1.3611e-009
20535	1.3737e-009
20536	1.4128e-009
20537	1.4009e-009
20538	2.3331e-009
20539	2.6893e-009
20540	2.7187e-009
20541	2.0252e-009
20542	3.0061e-009
20543	2.0083e-009
